record_id,dataset_partition,recommended_split,data_source,synthetic_method,grade_band,age_range,unit_family,unit_label,session_index,session_title,session_type,task_family,prompt_text,learner_response,artifact_summary,teacher_observation,peer_feedback,checkpoint_result,proof_of_work_present,proof_of_work_type,ai_used,ai_mode,ai_prompt,ai_suggestion_summary,learner_change_summary,confidence_self_rating,mastery,evidence_use,metacognition,independence,integrity_risk,safety_awareness,collaboration_signal,needs_followup,source_weight,eligible_for_training,eligible_for_eval,curriculum_anchor,scenario_tag,challenge_pattern,qc_pass,qc_notes
cha_79_00032,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,4,Evaluate Model Behavior,artifact,test_case_note,"Record what data, what settings, and what surprised you in testing.",We tested the model and it was surprising sometimes.,"Confusion-matrix draft referenced, but test-case evidence was missing or incomplete.","Student used AI as a coach, not a copier, and could explain each change.","The checklist is clear, but the evidence note needs detail.",not_yet,False,missing_or_thin,True,student_optional,Help me phrase a limitation statement about uneven data.,"Suggested source checks, context checks, and wording checks.","Student kept the structure, replaced generic examples with real evidence, and added a critique of the AI suggestion.",4,proficient,weak,strong,medium,low,strong,developing,True,0.1,False,True,safety_fairness_improvement,checklist,responsible_ai_good_critique,True,Challenge case: responsible_ai_good_critique
cha_79_00033,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,6,Communicate Findings,reflection,reflection_rule,Write one rule you will use to check AI-generated media.,My rule is to check the source and the evidence before trusting it.,"Referenced an artifact verbally, but no matching proof-of-work was shown.","Response sounded polished but the student could not show the supporting note, artifact, or test evidence.",Could you explain why accuracy is not enough?,not_yet,False,missing_or_thin,False,none,,,,4,proficient,weak,developing,low,high,strong,strong,True,0.1,False,True,safety_fairness_improvement,lab_note,polished_answer_no_evidence,True,Challenge case: polished_answer_no_evidence
cha_79_00034,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,7,Policy & Ethics Debate,peer_feedback,skeptical_question_response,Respond to one skeptical question using evidence or uncertainty.,The checklist works well. I do not really have more notes.,"Lab sheet referenced, but test-case evidence was missing or incomplete.",Student arrived at a plausible output but could not explain why that choice followed from the evidence.,"The checklist is clear, but the evidence note needs detail.",not_yet,False,missing_or_thin,False,none,,,,4,developing,developing,weak,low,medium,weak,strong,True,0.1,False,True,model_limitation_reflection,lab_note,correct_output_weak_explanation,True,Challenge case: correct_output_weak_explanation
cha_79_00035,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,1,"Question, Claims, and Evidence",retrieval,claim_vs_evidence,Explain the difference between a claim and evidence using one example.,"The claim is the statement inside a post that mixes opinion words with factual claims. Evidence is the source, data, or direct proof that supports it. Without evidence, the claim stays unverified.","Lab sheet with 18 training items, 12 test items, and a note about a post that mixes opinion words with factual claims.","Student answered quickly and confidently, but the reasoning skipped key checks.",Add one concrete example from your test sheet.,pass,True,lab_book_test_cases,False,none,,,,4,novice,weak,developing,high,medium,developing,developing,True,0.1,False,True,claim_evidence_bias,debate,high_confidence_wrong_reasoning,True,Challenge case: high_confidence_wrong_reasoning
cha_79_00036,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,8,Public Showcase,reflection,model_limitation,Write one limitation of your model or checklist and how you will reduce it.,"A limitation is that our examples were too similar, so the model may not work well on new posts.","Headline evidence chart with 18 training items, 6 test items, and a note about a result sheet with high overall accuracy but uneven subgroup errors.","AI use was disclosed, but the student could not explain enough of the final wording in their own terms.",Good distinction between claim and evidence.,pass_with_support,True,lab_book_test_cases,True,student_optional,Write this for me in a clearer way.,Suggested a polished full response.,Student kept most wording and made only minor edits.,1,novice,developing,strong,low,high,strong,strong,True,0.1,False,True,model_limitation_reflection,checklist,ai_disclosed_minimal_changes,True,Challenge case: ai_disclosed_minimal_changes
cha_79_00037,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,4,Evaluate Model Behavior,reflection,fairness_improvement,Describe one safety or fairness improvement you would make.,I would add more varied examples and check subgroup mistakes separately. High overall accuracy like 63% can still hide unequal errors.,"Detailed claims were made, but screenshots, notes, or intermediate work were not available.",Student's notes were detailed but the oral explanation was shorter.,Your fairness point is strong.,not_yet,False,missing,True,student_optional,Help me phrase a limitation statement about uneven data.,Suggested examples of class imbalance and sampling bias.,Student added a critique paragraph about the AI suggestion.,4,proficient,strong,strong,medium,high,strong,developing,True,0.1,False,True,ai_trace_prompt_change_critique,debate,no_proof_of_work_but_specific_claims,True,Challenge case: no_proof_of_work_but_specific_claims
cha_79_00038,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,6,Communicate Findings,ai_trace,ai_disclosure,"If AI was used, record the prompt, suggestion, and what you changed.",Prompt: Write a checklist for me. Suggestion: several polished rules. What I changed: only small wording edits.,"Bias note with 18 training items, 8 test items, and a note about a viral image with no original source attached.","Artifact quality was strong, but the reflection did not explain what changed or why.",Add one concrete example from your test sheet.,pass_with_support,True,lab_book_test_cases,True,student_optional,Help me phrase a limitation statement about uneven data.,Suggested a polished limitation sentence.,Student kept most wording and made only minor edits.,4,developing,strong,weak,low,low,weak,developing,True,0.1,False,True,ai_trace_prompt_change_critique,classifier,strong_artifact_weak_reflection,True,Challenge case: strong_artifact_weak_reflection
cha_79_00039,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,5,Create a Media AI Detector Checklist,artifact,test_case_note,"Record what data, what settings, and what surprised you in testing.",We tested the model and it was surprising sometimes.,"Prompt critique paragraph referenced, but test-case evidence was missing or incomplete.",Student discussed performance but did not inspect who might be harmed by uneven errors.,"The checklist is clear, but the evidence note needs detail.",not_yet,False,missing_or_thin,True,student_optional,Give me a short checklist for spotting AI-generated media.,Suggested a polished limitation sentence.,Student kept most wording and made only minor edits.,4,proficient,weak,weak,low,high,weak,developing,True,0.1,False,True,checkpoint_metrics_examples_notes,debate,fairness_blindspot,True,Challenge case: fairness_blindspot
cha_79_00040,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,8,Public Showcase,reflection,reflection_rule,Write one rule you will use to check AI-generated media.,My rule is to pause when a post sounds certain but shows no source. I will ask what evidence is missing before I share it.,"Prompt critique paragraph with 12 training items, 6 test items, and a note about a post that mixes opinion words with factual claims.","Student used AI as a coach, not a copier, and could explain each change.","The checklist is clear, but the evidence note needs detail.",pass_with_support,True,lab_book_test_cases,True,student_optional,Suggest a clearer structure for this response.,Suggested a short structure and one example.,"Student kept the structure, replaced generic examples with real evidence, and added a critique of the AI suggestion.",1,novice,developing,strong,medium,low,strong,developing,True,0.1,False,True,checkpoint_metrics_examples_notes,checklist,responsible_ai_good_critique,True,Challenge case: responsible_ai_good_critique
cha_79_00041,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,8,Public Showcase,peer_feedback,skeptical_question_response,Respond to one skeptical question using evidence or uncertainty.,I think the model is good because the answer looks right.,"Referenced an artifact verbally, but no matching proof-of-work was shown.","Response sounded polished but the student could not show the supporting note, artifact, or test evidence.",Good distinction between claim and evidence.,not_yet,False,missing_or_thin,False,none,,,,4,proficient,weak,weak,low,high,developing,developing,True,0.1,False,True,model_limitation_reflection,classifier,polished_answer_no_evidence,True,Challenge case: polished_answer_no_evidence
cha_79_00042,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,1,"Question, Claims, and Evidence",retrieval,claim_vs_evidence,Explain the difference between a claim and evidence using one example.,A claim is what the post says. Evidence is what proves it is true.,"Headline evidence chart with 12 training items, 8 test items, and a note about a dramatic headline about a new school rule.",Student arrived at a plausible output but could not explain why that choice followed from the evidence.,Add one concrete example from your test sheet.,pass_with_support,True,lab_book_test_cases,False,none,,,,1,developing,developing,weak,high,medium,developing,developing,True,0.1,False,True,ai_trace_prompt_change_critique,checklist,correct_output_weak_explanation,True,Challenge case: correct_output_weak_explanation
cha_79_00043,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,4,Evaluate Model Behavior,reflection,model_limitation,Write one limitation of your model or checklist and how you will reduce it.,"A limitation is that our examples were too similar, so the model may not work well on new posts.","Prompt critique paragraph with 20 training items, 10 test items, and a note about a classifier that works on class examples but fails on new ones.","Student answered quickly and confidently, but the reasoning skipped key checks.","The checklist is clear, but the evidence note needs detail.",pass_with_support,True,lab_book_test_cases,False,none,,,,4,novice,weak,strong,high,medium,strong,developing,True,0.1,False,True,model_limitation_reflection,checklist,high_confidence_wrong_reasoning,True,Challenge case: high_confidence_wrong_reasoning
cha_79_00044,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,4,Evaluate Model Behavior,reflection,fairness_improvement,Describe one safety or fairness improvement you would make.,I would add more varied examples and check subgroup mistakes separately. High overall accuracy like 84% can still hide unequal errors.,"Confusion-matrix draft with 24 training items, 8 test items, and a note about a dataset with more positive samples than negative ones.","AI use was disclosed, but the student could not explain enough of the final wording in their own terms.","The checklist is clear, but the evidence note needs detail.",pass,True,lab_book_test_cases,True,student_optional,Write this for me in a clearer way.,Suggested a polished full response.,Student kept most wording and made only minor edits.,4,proficient,strong,developing,low,high,strong,strong,True,0.1,False,True,ai_trace_prompt_change_critique,checklist,ai_disclosed_minimal_changes,True,Challenge case: ai_disclosed_minimal_changes
cha_79_00045,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,4,Evaluate Model Behavior,ai_trace,ai_disclosure,"If AI was used, record the prompt, suggestion, and what you changed.",No AI used. We wrote the checklist from lab evidence and peer questions.,"Detailed claims were made, but screenshots, notes, or intermediate work were not available.",Student showed test cases and could explain one surprise.,Your fairness point is strong.,not_yet,False,missing,False,none,,,,4,proficient,strong,developing,high,high,strong,strong,True,0.1,False,True,model_limitation_reflection,debate,no_proof_of_work_but_specific_claims,True,Challenge case: no_proof_of_work_but_specific_claims
cha_79_00046,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,3,Build a Simple Classifier,artifact,test_case_note,"Record what data, what settings, and what surprised you in testing.","We trained on 12 items and tested on 6. The biggest surprise was that a result sheet with high overall accuracy but uneven subgroup errors looked easy at first, but the result changed when the wording shifted.","Lab sheet with 12 training items, 6 test items, and a note about a result sheet with high overall accuracy but uneven subgroup errors.","Artifact quality was strong, but the reflection did not explain what changed or why.",Good distinction between claim and evidence.,pass_with_support,True,lab_book_test_cases,False,none,,,,3,developing,strong,weak,medium,low,strong,strong,True,0.1,False,True,checkpoint_metrics_examples_notes,checklist,strong_artifact_weak_reflection,True,Challenge case: strong_artifact_weak_reflection
cha_79_00047,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,7,Policy & Ethics Debate,reflection,reflection_rule,Write one rule you will use to check AI-generated media.,My rule is to pause when a post sounds certain but shows no source. I will ask what evidence is missing before I share it.,"Bias note with 24 training items, 10 test items, and a note about a post that mixes opinion words with factual claims.",Student discussed performance but did not inspect who might be harmed by uneven errors.,Add one concrete example from your test sheet.,pass_with_support,True,lab_book_test_cases,False,none,,,,1,developing,developing,strong,high,medium,weak,developing,True,0.1,False,True,claim_evidence_bias,checklist,fairness_blindspot,True,Challenge case: fairness_blindspot
cha_79_00048,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,6,Communicate Findings,peer_feedback,skeptical_question_response,Respond to one skeptical question using evidence or uncertainty.,"A skeptical question was whether our accuracy means the model is fair. I answered that it does not, because we still need to inspect which cases it missed.","Lab sheet with 12 training items, 8 test items, and a note about a dataset with more positive samples than negative ones.","Student used AI as a coach, not a copier, and could explain each change.",Could you explain why accuracy is not enough?,pass_with_support,True,lab_book_test_cases,True,student_optional,Suggest a clearer structure for this response.,Suggested a short structure and one example.,"Student kept the structure, replaced generic examples with real evidence, and added a critique of the AI suggestion.",1,novice,developing,strong,medium,low,strong,developing,True,0.1,False,True,ai_trace_prompt_change_critique,debate,responsible_ai_good_critique,True,Challenge case: responsible_ai_good_critique
cha_79_00049,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,2,Data + Bias Basics,retrieval,claim_vs_evidence,Explain the difference between a claim and evidence using one example.,"The claim is the statement inside a viral image with no original source attached. Evidence is the source, data, or direct proof that supports it. Without evidence, the claim stays unverified.","Referenced an artifact verbally, but no matching proof-of-work was shown.","Response sounded polished but the student could not show the supporting note, artifact, or test evidence.",Could you explain why accuracy is not enough?,not_yet,False,missing_or_thin,True,student_optional,Suggest examples of label bias in a small classifier.,Suggested examples of class imbalance and sampling bias.,Student added a critique paragraph about the AI suggestion.,4,proficient,weak,strong,low,high,strong,developing,True,0.1,False,True,claim_evidence_bias,checklist,polished_answer_no_evidence,True,Challenge case: polished_answer_no_evidence
cha_79_00050,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,6,Communicate Findings,reflection,model_limitation,Write one limitation of your model or checklist and how you will reduce it.,The model is not perfect and needs more work.,"Prompt critique paragraph with 12 training items, 6 test items, and a note about a dramatic headline about a new school rule.",Student arrived at a plausible output but could not explain why that choice followed from the evidence.,Good distinction between claim and evidence.,pass,True,lab_book_test_cases,True,student_optional,Help me phrase a limitation statement about uneven data.,Suggested examples of class imbalance and sampling bias.,Student kept most wording and made only minor edits.,4,developing,developing,weak,low,medium,weak,strong,True,0.1,False,True,model_limitation_reflection,classifier,correct_output_weak_explanation,True,Challenge case: correct_output_weak_explanation
cha_79_00051,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,8,Public Showcase,reflection,fairness_improvement,Describe one safety or fairness improvement you would make.,I would add more varied examples and check subgroup mistakes separately. High overall accuracy like 89% can still hide unequal errors.,"Test-case table with 18 training items, 12 test items, and a note about a dramatic headline about a new school rule.","Student answered quickly and confidently, but the reasoning skipped key checks.",Your fairness point is strong.,pass_with_support,True,lab_book_test_cases,True,student_optional,Suggest examples of label bias in a small classifier.,"Suggested source checks, context checks, and wording checks.",Student replaced generic examples with the class dataset cases.,4,novice,weak,strong,medium,medium,strong,strong,True,0.1,False,True,claim_evidence_bias,lab_note,high_confidence_wrong_reasoning,True,Challenge case: high_confidence_wrong_reasoning
cha_79_00052,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,6,Communicate Findings,ai_trace,ai_disclosure,"If AI was used, record the prompt, suggestion, and what you changed.","Prompt: Give me examples of media-bias checkpoints. Suggestion: source check, missing context, emotional wording. What I changed: I removed one generic item and added examples from our own test posts.","Prompt critique paragraph with 12 training items, 6 test items, and a note about a result sheet with high overall accuracy but uneven subgroup errors.","AI use was disclosed, but the student could not explain enough of the final wording in their own terms.","The checklist is clear, but the evidence note needs detail.",pass,True,lab_book_test_cases,True,student_optional,Give me a short checklist for spotting AI-generated media.,Suggested a polished limitation sentence.,Student kept most wording and made only minor edits.,4,proficient,strong,developing,low,high,strong,strong,True,0.1,False,True,ai_trace_prompt_change_critique,classifier,ai_disclosed_minimal_changes,True,Challenge case: ai_disclosed_minimal_changes
cha_79_00053,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,5,Create a Media AI Detector Checklist,artifact,test_case_note,"Record what data, what settings, and what surprised you in testing.",We tested the model and it was surprising sometimes.,"Detailed claims were made, but screenshots, notes, or intermediate work were not available.",Student produced polished wording but could not walk through the test cases behind the claim.,Add one concrete example from your test sheet.,not_yet,False,missing,True,student_optional,Help me phrase a limitation statement about uneven data.,"Suggested source checks, context checks, and wording checks.",Student kept most wording and made only minor edits.,4,proficient,weak,weak,low,high,developing,strong,True,0.1,False,True,checkpoint_metrics_examples_notes,debate,no_proof_of_work_but_specific_claims,True,Challenge case: no_proof_of_work_but_specific_claims
cha_79_00054,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,6,Communicate Findings,reflection,reflection_rule,Write one rule you will use to check AI-generated media.,My rule is to pause when a post sounds certain but shows no source. I will ask what evidence is missing before I share it.,"Lab sheet with 12 training items, 6 test items, and a note about a viral image with no original source attached.","Artifact quality was strong, but the reflection did not explain what changed or why.",Add one concrete example from your test sheet.,pass_with_support,True,lab_book_test_cases,True,student_optional,Give me a short checklist for spotting AI-generated media.,Suggested examples of class imbalance and sampling bias.,Student replaced generic examples with the class dataset cases.,3,developing,strong,weak,medium,low,strong,developing,True,0.1,False,True,checkpoint_metrics_examples_notes,checklist,strong_artifact_weak_reflection,True,Challenge case: strong_artifact_weak_reflection
cha_79_00055,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,6,Communicate Findings,peer_feedback,skeptical_question_response,Respond to one skeptical question using evidence or uncertainty.,"A skeptical question was whether our accuracy means the model is fair. I answered that it does not, because we still need to inspect which cases it missed.","Lab sheet with 16 training items, 12 test items, and a note about a dramatic headline about a new school rule.",Student discussed performance but did not inspect who might be harmed by uneven errors.,Could you explain why accuracy is not enough?,pass_with_support,True,lab_book_test_cases,True,student_optional,Give me a short checklist for spotting AI-generated media.,Suggested a polished limitation sentence.,Student replaced generic examples with the class dataset cases.,3,developing,strong,strong,medium,medium,weak,strong,True,0.1,False,True,claim_evidence_bias,classifier,fairness_blindspot,True,Challenge case: fairness_blindspot
cha_79_00056,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,1,"Question, Claims, and Evidence",retrieval,claim_vs_evidence,Explain the difference between a claim and evidence using one example.,"The claim is the statement inside a clip edited to remove important context. Evidence is the source, data, or direct proof that supports it. Without evidence, the claim stays unverified.","Lab sheet referenced, but test-case evidence was missing or incomplete.","Student used AI as a coach, not a copier, and could explain each change.","The checklist is clear, but the evidence note needs detail.",not_yet,False,missing_or_thin,True,student_optional,Suggest a clearer structure for this response.,Suggested a short structure and one example.,"Student kept the structure, replaced generic examples with real evidence, and added a critique of the AI suggestion.",4,proficient,weak,strong,medium,low,strong,developing,True,0.1,False,True,safety_fairness_improvement,lab_note,responsible_ai_good_critique,True,Challenge case: responsible_ai_good_critique
cha_79_00057,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,6,Communicate Findings,reflection,model_limitation,Write one limitation of your model or checklist and how you will reduce it.,The model is not perfect and needs more work.,"Referenced an artifact verbally, but no matching proof-of-work was shown.","Response sounded polished but the student could not show the supporting note, artifact, or test evidence.",Good distinction between claim and evidence.,not_yet,False,missing_or_thin,False,none,,,,4,developing,weak,weak,low,high,developing,developing,True,0.1,False,True,ai_trace_prompt_change_critique,classifier,polished_answer_no_evidence,True,Challenge case: polished_answer_no_evidence
cha_79_00058,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,7,Policy & Ethics Debate,reflection,fairness_improvement,Describe one safety or fairness improvement you would make.,I would add more varied examples and check subgroup mistakes separately. High overall accuracy like 78% can still hide unequal errors.,"Lab sheet with 18 training items, 8 test items, and a note about a viral image with no original source attached.",Student arrived at a plausible output but could not explain why that choice followed from the evidence.,Add one concrete example from your test sheet.,pass_with_support,True,lab_book_test_cases,True,student_optional,Help me phrase a limitation statement about uneven data.,Suggested examples of class imbalance and sampling bias.,Student replaced generic examples with the class dataset cases.,3,developing,developing,weak,medium,medium,strong,developing,True,0.1,False,True,claim_evidence_bias,lab_note,correct_output_weak_explanation,True,Challenge case: correct_output_weak_explanation
cha_79_00059,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,6,Communicate Findings,ai_trace,ai_disclosure,"If AI was used, record the prompt, suggestion, and what you changed.",Prompt: Write a checklist for me. Suggestion: several polished rules. What I changed: only small wording edits.,"Bias note referenced, but test-case evidence was missing or incomplete.","Student answered quickly and confidently, but the reasoning skipped key checks.","The checklist is clear, but the evidence note needs detail.",not_yet,False,missing_or_thin,True,student_optional,Suggest examples of label bias in a small classifier.,"Suggested source checks, context checks, and wording checks.",Student kept most of the wording and made only minor edits.,4,novice,weak,weak,low,medium,developing,strong,True,0.1,False,True,checkpoint_metrics_examples_notes,checklist,high_confidence_wrong_reasoning,True,Challenge case: high_confidence_wrong_reasoning
cha_79_00060,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,3,Build a Simple Classifier,artifact,test_case_note,"Record what data, what settings, and what surprised you in testing.",We tested the model and it was surprising sometimes.,"Headline evidence chart with 12 training items, 8 test items, and a note about a classifier that works on class examples but fails on new ones.","AI use was disclosed, but the student could not explain enough of the final wording in their own terms.",Add one concrete example from your test sheet.,pass,True,lab_book_test_cases,True,student_optional,Help me phrase a limitation statement about uneven data.,Suggested examples of class imbalance and sampling bias.,Student kept most wording and made only minor edits.,4,proficient,weak,weak,low,high,weak,developing,True,0.1,False,True,claim_evidence_bias,debate,ai_disclosed_minimal_changes,True,Challenge case: ai_disclosed_minimal_changes
cha_79_00061,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,5,Create a Media AI Detector Checklist,reflection,reflection_rule,Write one rule you will use to check AI-generated media.,I will be more careful next time.,"Detailed claims were made, but screenshots, notes, or intermediate work were not available.",Student produced polished wording but could not walk through the test cases behind the claim.,Your fairness point is strong.,not_yet,False,missing,True,student_optional,Help me phrase a limitation statement about uneven data.,Suggested a polished limitation sentence.,Student kept most wording and made only minor edits.,4,proficient,weak,weak,low,high,weak,developing,True,0.1,False,True,claim_evidence_bias,debate,no_proof_of_work_but_specific_claims,True,Challenge case: no_proof_of_work_but_specific_claims
cha_79_00062,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,6,Communicate Findings,peer_feedback,skeptical_question_response,Respond to one skeptical question using evidence or uncertainty.,I answered using our test results and said we still need more data.,"Prompt critique paragraph with 20 training items, 8 test items, and a note about a classifier that works on class examples but fails on new ones.","Artifact quality was strong, but the reflection did not explain what changed or why.",Good distinction between claim and evidence.,pass_with_support,True,lab_book_test_cases,False,none,,,,4,proficient,strong,weak,high,low,developing,strong,True,0.1,False,True,ai_trace_prompt_change_critique,lab_note,strong_artifact_weak_reflection,True,Challenge case: strong_artifact_weak_reflection
cha_79_00063,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,1,"Question, Claims, and Evidence",retrieval,claim_vs_evidence,Explain the difference between a claim and evidence using one example.,"The claim is the statement inside a dramatic headline about a new school rule. Evidence is the source, data, or direct proof that supports it. Without evidence, the claim stays unverified.","Bias note referenced, but test-case evidence was missing or incomplete.",Student discussed performance but did not inspect who might be harmed by uneven errors.,"The checklist is clear, but the evidence note needs detail.",not_yet,False,missing_or_thin,True,student_optional,Give me a short checklist for spotting AI-generated media.,Suggested a polished limitation sentence.,Student kept most of the wording and made only minor edits.,4,proficient,weak,weak,low,high,weak,strong,True,0.1,False,True,ai_trace_prompt_change_critique,checklist,fairness_blindspot,True,Challenge case: fairness_blindspot
cha_79_00064,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,5,Create a Media AI Detector Checklist,reflection,model_limitation,Write one limitation of your model or checklist and how you will reduce it.,"Our model was trained on 20 examples and tested on 10. A limitation is that it handled familiar wording better than new wording, so we need more varied examples before trusting the result.","Test-case table with 20 training items, 10 test items, and a note about a short post making a health claim without evidence.","Student used AI as a coach, not a copier, and could explain each change.","The checklist is clear, but the evidence note needs detail.",pass_with_support,True,lab_book_test_cases,True,student_optional,Suggest a clearer structure for this response.,Suggested a short structure and one example.,"Student kept the structure, replaced generic examples with real evidence, and added a critique of the AI suggestion.",3,developing,strong,strong,medium,low,strong,strong,True,0.1,False,True,checkpoint_metrics_examples_notes,lab_note,responsible_ai_good_critique,True,Challenge case: responsible_ai_good_critique
cha_79_00065,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,7,Policy & Ethics Debate,reflection,fairness_improvement,Describe one safety or fairness improvement you would make.,We should make it fairer by making it better.,"Referenced an artifact verbally, but no matching proof-of-work was shown.","Response sounded polished but the student could not show the supporting note, artifact, or test evidence.",Your fairness point is strong.,not_yet,False,missing_or_thin,True,student_optional,Suggest examples of label bias in a small classifier.,Suggested a polished limitation sentence.,Student kept most wording and made only minor edits.,4,proficient,weak,weak,low,high,weak,strong,True,0.1,False,True,model_limitation_reflection,lab_note,polished_answer_no_evidence,True,Challenge case: polished_answer_no_evidence
cha_79_00066,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,5,Create a Media AI Detector Checklist,ai_trace,ai_disclosure,"If AI was used, record the prompt, suggestion, and what you changed.",Prompt: Write a checklist for me. Suggestion: several polished rules. What I changed: only small wording edits.,"Lab sheet referenced, but test-case evidence was missing or incomplete.",Student arrived at a plausible output but could not explain why that choice followed from the evidence.,Your fairness point is strong.,not_yet,False,missing_or_thin,True,student_optional,Suggest examples of label bias in a small classifier.,Suggested examples of class imbalance and sampling bias.,Student kept most wording and made only minor edits.,4,developing,developing,weak,low,medium,weak,developing,True,0.1,False,True,model_limitation_reflection,debate,correct_output_weak_explanation,True,Challenge case: correct_output_weak_explanation
cha_79_00067,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,5,Create a Media AI Detector Checklist,artifact,test_case_note,"Record what data, what settings, and what surprised you in testing.","We trained on 12 items and tested on 12. The biggest surprise was that a post that mixes opinion words with factual claims looked easy at first, but the result changed when the wording shifted.","Bias note with 12 training items, 12 test items, and a note about a post that mixes opinion words with factual claims.","Student answered quickly and confidently, but the reasoning skipped key checks.",Your fairness point is strong.,pass,True,lab_book_test_cases,False,none,,,,4,novice,weak,developing,high,medium,strong,developing,True,0.1,False,True,safety_fairness_improvement,debate,high_confidence_wrong_reasoning,True,Challenge case: high_confidence_wrong_reasoning
cha_79_00068,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,6,Communicate Findings,reflection,reflection_rule,Write one rule you will use to check AI-generated media.,My rule is to pause when a post sounds certain but shows no source. I will ask what evidence is missing before I share it.,"Lab sheet with 24 training items, 6 test items, and a note about a result sheet with high overall accuracy but uneven subgroup errors.","AI use was disclosed, but the student could not explain enough of the final wording in their own terms.",Could you explain why accuracy is not enough?,pass_with_support,True,lab_book_test_cases,True,student_optional,Write this for me in a clearer way.,Suggested a polished full response.,Student kept most wording and made only minor edits.,1,novice,developing,strong,low,high,strong,strong,True,0.1,False,True,claim_evidence_bias,checklist,ai_disclosed_minimal_changes,True,Challenge case: ai_disclosed_minimal_changes
