record_id,recommended_split,bos_mastery_score_expected,bos_readiness_score_expected,mia_integrity_score_expected,bos_mastery_band_expected,bos_readiness_band_expected,mia_band_expected,mia_review_needed_expected,expected_action,confidence_calibration_gap,rationale_stub
core_L13_01_001_03_01,train,75,65,87,green,amber,green,False,auto_pass,25,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_022_03_01,train,65,78,83,amber,green,green,False,auto_pass,-5,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_022_04_02,train,60,76,83,amber,green,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_022_05_03,train,69,83,68,amber,green,amber,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=medium; proof=True; ai=False
core_L79_05_022_06_04,train,76,88,83,green,green,green,False,auto_pass,4,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_022_07_05,train,69,83,83,amber,green,green,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_023_01_01,train,75,66,87,green,amber,green,True,escalate_teacher_review,25,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_023_03_02,train,81,71,87,green,amber,green,True,escalate_teacher_review,19,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_023_05_03,train,75,66,87,green,amber,green,True,escalate_teacher_review,5,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_023_07_04,train,81,79,87,green,green,green,False,auto_pass,19,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_023_08_05,train,84,71,87,green,amber,green,True,escalate_teacher_review,16,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_024_02_01,train,64,73,83,amber,green,green,False,auto_pass,-4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_024_03_02,train,73,79,68,green,green,amber,False,auto_pass,7,mastery=proficient; evidence=developing; integrity=medium; proof=True; ai=False
core_L79_05_024_05_03,train,79,79,87,green,green,green,False,auto_pass,1,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_024_06_04,train,73,79,68,green,green,amber,False,auto_pass,7,mastery=proficient; evidence=developing; integrity=medium; proof=True; ai=False
core_L79_05_024_07_05,train,79,79,87,green,green,green,False,auto_pass,1,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_025_01_01,train,66,63,87,amber,amber,green,False,auto_pass,-26,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_025_02_02,train,58,52,87,amber,amber,green,False,coach_next_step,-18,mastery=novice; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_025_05_03,train,69,67,87,amber,amber,green,False,auto_pass,-29,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_025_06_04,train,78,74,87,green,green,green,False,auto_pass,-18,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_025_07_05,train,70,72,87,amber,green,green,False,auto_pass,-30,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_026_01_01,train,56,59,83,amber,amber,green,False,auto_pass,4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_026_04_02,train,69,70,83,amber,amber,green,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_026_05_03,train,69,70,83,amber,amber,green,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_026_07_04,train,69,70,83,amber,amber,green,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_026_08_05,train,75,70,87,green,amber,green,False,auto_pass,5,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_027_01_01,train,59,59,83,amber,amber,green,False,auto_pass,-19,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_027_02_02,train,69,60,62,amber,amber,amber,True,escalate_teacher_review,-29,mastery=developing; evidence=strong; integrity=medium; proof=False; ai=False
core_L79_05_027_04_03,train,63,63,83,amber,amber,green,False,auto_pass,-23,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_027_05_04,train,69,63,87,amber,amber,green,False,auto_pass,-29,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_027_06_05,train,78,70,87,green,amber,green,False,auto_pass,-18,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L79_05_028_01_01,train,75,57,87,green,amber,green,True,escalate_teacher_review,-15,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_028_04_02,train,75,65,87,green,amber,green,False,auto_pass,-15,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_028_05_03,train,75,57,87,green,amber,green,True,escalate_teacher_review,-15,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L79_05_028_07_04,train,75,65,87,green,amber,green,False,auto_pass,-15,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L79_05_028_08_05,train,75,57,87,green,amber,green,True,escalate_teacher_review,-15,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_029_02_01,train,68,61,83,amber,amber,green,False,auto_pass,-8,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_029_05_02,train,68,61,83,amber,amber,green,False,auto_pass,-8,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_029_06_03,train,74,65,83,green,amber,green,False,auto_pass,6,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_029_07_04,train,68,65,83,amber,amber,green,False,auto_pass,-8,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_029_08_05,train,74,70,68,green,amber,amber,False,auto_pass,6,mastery=advanced; evidence=developing; integrity=medium; proof=True; ai=False
core_L79_05_030_01_01,train,69,74,83,amber,green,green,False,auto_pass,31,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_030_02_02,train,65,61,59,amber,amber,amber,True,escalate_teacher_review,35,mastery=proficient; evidence=developing; integrity=medium; proof=False; ai=False
core_L79_05_030_03_03,train,72,67,79,green,amber,green,True,escalate_teacher_review,28,mastery=advanced; evidence=weak; integrity=low; proof=True; ai=True
core_L79_05_030_05_04,train,78,71,83,green,amber,green,True,escalate_teacher_review,22,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_030_07_05,train,75,79,83,green,green,green,False,auto_pass,25,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_031_01_01,train,69,63,87,amber,amber,green,False,auto_pass,11,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L79_05_031_05_02,train,69,63,87,amber,amber,green,False,auto_pass,11,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_031_06_03,train,69,63,87,amber,amber,green,False,auto_pass,11,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L79_05_031_07_04,train,69,63,87,amber,amber,green,False,auto_pass,11,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_031_08_05,train,78,70,87,green,amber,green,False,auto_pass,2,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_032_02_01,train,60,63,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_032_03_02,train,69,70,83,amber,amber,green,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_032_04_03,train,64,68,59,amber,amber,amber,True,escalate_teacher_review,-4,mastery=developing; evidence=developing; integrity=medium; proof=False; ai=True
core_L79_05_032_05_04,train,76,79,83,green,green,green,False,auto_pass,4,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_032_07_05,train,73,79,59,green,green,amber,True,escalate_teacher_review,-13,mastery=proficient; evidence=developing; integrity=medium; proof=False; ai=False
core_L79_05_033_01_01,train,63,63,83,amber,amber,green,False,auto_pass,-3,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_033_05_02,train,72,62,83,green,amber,green,True,escalate_teacher_review,-12,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_033_06_03,train,69,70,83,amber,amber,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_033_07_04,train,69,62,83,amber,amber,green,True,escalate_teacher_review,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_033_08_05,train,72,62,59,green,amber,amber,True,escalate_teacher_review,8,mastery=proficient; evidence=developing; integrity=medium; proof=False; ai=False
core_L79_05_034_02_01,train,60,67,83,amber,amber,green,False,auto_pass,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_034_03_02,train,60,59,59,amber,amber,amber,True,escalate_teacher_review,-20,mastery=developing; evidence=developing; integrity=medium; proof=False; ai=False
core_L79_05_034_05_03,train,60,59,83,amber,amber,green,True,escalate_teacher_review,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_034_06_04,train,60,59,83,amber,amber,green,True,escalate_teacher_review,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_034_08_05,train,79,75,83,green,green,green,True,escalate_teacher_review,1,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_035_02_01,train,69,75,59,amber,green,amber,True,escalate_teacher_review,-29,mastery=proficient; evidence=developing; integrity=medium; proof=False; ai=False
core_L79_05_035_04_02,train,69,75,68,amber,green,amber,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=medium; proof=True; ai=False
core_L79_05_035_06_03,train,75,79,83,green,green,green,False,auto_pass,5,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_035_07_04,train,75,79,83,green,green,green,False,auto_pass,5,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_035_08_05,train,81,79,87,green,green,green,False,auto_pass,-1,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=True
core_L79_05_036_03_01,train,60,67,83,amber,amber,green,False,auto_pass,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_036_04_02,train,60,67,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_036_06_03,train,70,72,87,amber,green,green,False,auto_pass,-10,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_036_07_04,train,70,72,87,amber,green,green,False,auto_pass,-10,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_036_08_05,train,79,79,87,green,green,green,False,auto_pass,1,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L79_05_037_01_01,train,73,75,83,green,green,green,False,auto_pass,7,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_037_04_02,train,73,75,83,green,green,green,False,auto_pass,7,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_037_05_03,train,73,67,83,green,amber,green,True,escalate_teacher_review,7,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_037_06_04,train,79,80,83,green,green,green,False,auto_pass,21,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_037_07_05,train,82,80,83,green,green,green,False,auto_pass,18,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_038_01_01,train,60,63,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_038_02_02,train,52,52,83,amber,amber,green,False,coach_next_step,-12,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_038_04_03,train,63,63,83,amber,amber,green,False,auto_pass,17,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_038_07_04,train,73,68,87,green,amber,green,False,auto_pass,7,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_038_08_05,train,79,75,87,green,green,green,False,auto_pass,1,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L79_05_039_02_01,train,50,52,83,amber,amber,green,False,coach_next_step,-30,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_039_03_02,train,50,52,83,amber,amber,green,False,coach_next_step,-10,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_039_04_03,train,50,52,59,amber,amber,amber,True,escalate_teacher_review,-10,mastery=novice; evidence=developing; integrity=medium; proof=False; ai=False
core_L79_05_039_05_04,train,50,52,83,amber,amber,green,False,coach_next_step,-10,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_039_06_05,train,50,56,83,amber,amber,green,False,coach_next_step,-10,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_040_04_01,train,66,60,62,amber,amber,amber,True,escalate_teacher_review,-26,mastery=developing; evidence=strong; integrity=medium; proof=False; ai=False
core_L79_05_040_05_02,train,66,59,87,amber,amber,green,False,auto_pass,-26,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_040_06_03,train,66,59,87,amber,amber,green,False,auto_pass,-26,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_040_07_04,train,66,63,87,amber,amber,green,False,auto_pass,-26,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_040_08_05,train,66,63,87,amber,amber,green,False,auto_pass,-26,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_041_01_01,train,54,57,83,amber,amber,green,False,coach_next_step,-14,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_041_02_02,train,57,57,83,amber,amber,green,False,coach_next_step,-17,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_041_05_03,train,64,68,83,amber,amber,green,False,auto_pass,-4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_041_07_04,train,67,68,83,amber,amber,green,False,auto_pass,-7,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_041_08_05,train,64,68,83,amber,amber,green,False,auto_pass,-4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_042_01_01,train,69,65,83,amber,amber,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_042_05_02,train,69,75,83,amber,green,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_042_06_03,train,69,70,59,amber,amber,amber,True,escalate_teacher_review,11,mastery=proficient; evidence=developing; integrity=medium; proof=False; ai=False
core_L79_05_042_07_04,train,69,75,83,amber,green,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_042_08_05,train,75,79,59,green,green,amber,True,escalate_teacher_review,25,mastery=advanced; evidence=developing; integrity=medium; proof=False; ai=False
core_L79_05_043_02_01,train,60,68,83,amber,amber,green,False,auto_pass,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_043_03_02,train,60,72,83,amber,green,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_043_04_03,train,69,75,83,amber,green,green,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_043_06_04,train,66,72,87,amber,green,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_043_08_05,train,75,78,87,green,green,green,False,auto_pass,-15,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L79_05_044_02_01,train,63,70,55,amber,amber,amber,True,escalate_teacher_review,17,mastery=proficient; evidence=weak; integrity=medium; proof=False; ai=False
core_L79_05_044_03_02,train,72,70,83,green,amber,green,False,auto_pass,8,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_044_04_03,train,63,70,79,amber,amber,green,False,auto_pass,17,mastery=proficient; evidence=weak; integrity=low; proof=True; ai=False
core_L79_05_044_06_04,train,75,79,83,green,green,green,False,auto_pass,25,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_044_07_05,train,72,70,83,green,amber,green,False,auto_pass,28,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_045_04_01,train,67,68,83,amber,amber,green,False,auto_pass,-27,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_045_05_02,train,64,68,83,amber,amber,green,False,auto_pass,-24,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_045_06_03,train,67,65,59,amber,amber,amber,True,escalate_teacher_review,-27,mastery=developing; evidence=developing; integrity=medium; proof=False; ai=True
core_L79_05_045_07_04,train,54,57,83,amber,amber,green,False,coach_next_step,-14,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_045_08_05,train,67,68,83,amber,amber,green,False,auto_pass,-7,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_046_01_01,train,73,83,83,green,green,green,False,auto_pass,7,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_046_02_02,train,69,74,83,amber,green,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_046_03_03,train,73,79,83,green,green,green,False,auto_pass,7,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_046_05_04,train,69,79,83,amber,green,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_046_06_05,train,73,83,83,green,green,green,False,auto_pass,7,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_047_01_01,train,69,75,83,amber,green,green,False,auto_pass,31,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_047_02_02,train,69,75,83,amber,green,green,False,auto_pass,31,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_047_03_03,train,75,70,87,green,amber,green,False,auto_pass,25,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_047_04_04,train,81,75,87,green,green,green,False,auto_pass,19,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_047_08_05,train,81,80,87,green,green,green,False,auto_pass,19,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_048_02_01,train,60,63,68,amber,amber,amber,False,auto_pass,-20,mastery=developing; evidence=developing; integrity=medium; proof=True; ai=False
core_L79_05_048_03_02,train,73,75,68,green,green,amber,False,auto_pass,-13,mastery=proficient; evidence=developing; integrity=medium; proof=True; ai=False
core_L79_05_048_05_03,train,64,68,68,amber,amber,amber,False,auto_pass,-24,mastery=developing; evidence=developing; integrity=medium; proof=True; ai=False
core_L79_05_048_06_04,train,64,68,68,amber,amber,amber,False,auto_pass,-24,mastery=developing; evidence=developing; integrity=medium; proof=True; ai=False
core_L79_05_048_08_05,train,73,75,68,green,green,amber,False,auto_pass,-33,mastery=proficient; evidence=developing; integrity=medium; proof=True; ai=False
core_L79_05_049_01_01,train,71,75,83,amber,green,green,False,auto_pass,9,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_049_03_02,train,71,75,68,amber,green,amber,False,auto_pass,9,mastery=advanced; evidence=developing; integrity=medium; proof=True; ai=True
core_L79_05_049_04_03,train,75,79,83,green,green,green,False,auto_pass,5,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_049_07_04,train,75,79,83,green,green,green,False,auto_pass,5,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_049_08_05,train,75,79,83,green,green,green,False,auto_pass,25,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_050_01_01,train,52,52,83,amber,amber,green,False,coach_next_step,-32,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_050_03_02,train,52,52,83,amber,amber,green,False,coach_next_step,-32,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_050_05_03,train,52,52,83,amber,amber,green,False,coach_next_step,-32,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_050_06_04,train,69,63,87,amber,amber,green,False,auto_pass,-49,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_050_08_05,train,63,63,83,amber,amber,green,False,auto_pass,-43,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_051_01_01,train,82,67,87,green,amber,green,True,escalate_teacher_review,-22,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_051_02_02,train,82,75,87,green,green,green,False,auto_pass,-42,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_051_03_03,train,82,75,77,green,green,green,True,escalate_teacher_review,-22,mastery=proficient; evidence=strong; integrity=low; proof=False; ai=False
core_L79_05_051_04_04,train,82,67,87,green,amber,green,True,escalate_teacher_review,-22,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_051_07_05,train,88,80,87,green,green,green,False,auto_pass,-8,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_052_01_01,train,75,66,87,green,amber,green,True,escalate_teacher_review,-15,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L79_05_052_02_02,train,65,69,83,amber,amber,green,False,auto_pass,15,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_052_03_03,train,71,79,83,amber,green,green,False,auto_pass,29,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_052_06_04,train,81,71,87,green,amber,green,True,escalate_teacher_review,19,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_052_08_05,train,81,71,87,green,amber,green,True,escalate_teacher_review,19,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=True
core_L79_05_053_01_01,train,69,74,83,amber,green,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_053_02_02,train,69,70,83,amber,amber,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_053_04_03,train,69,70,83,amber,amber,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_053_05_04,train,75,79,83,green,green,green,False,auto_pass,25,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_053_07_05,train,73,79,83,green,green,green,False,auto_pass,27,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_054_02_01,train,75,83,87,green,green,green,False,auto_pass,25,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_054_03_02,train,71,83,83,amber,green,green,False,auto_pass,29,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_054_04_03,train,77,83,87,green,green,green,False,auto_pass,23,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_054_06_04,train,77,83,87,green,green,green,False,auto_pass,23,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_054_07_05,train,81,88,87,green,green,green,False,auto_pass,19,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_055_02_01,train,60,68,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_055_04_02,train,64,68,83,amber,amber,green,False,auto_pass,-4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_055_05_03,train,76,75,83,green,green,green,False,auto_pass,-16,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_055_07_04,train,64,73,83,amber,green,green,False,auto_pass,-4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_055_08_05,train,82,84,83,green,green,green,False,auto_pass,-2,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_056_01_01,train,47,56,79,red,amber,green,False,coach_next_step,-7,mastery=novice; evidence=weak; integrity=low; proof=True; ai=False
core_L79_05_056_02_02,train,52,60,83,amber,amber,green,False,coach_next_step,-32,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_056_03_03,train,47,60,79,red,amber,green,False,coach_next_step,-7,mastery=novice; evidence=weak; integrity=low; proof=True; ai=True
core_L79_05_056_05_04,train,52,60,83,amber,amber,green,False,coach_next_step,-12,mastery=novice; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_056_07_05,train,67,76,83,amber,green,green,False,auto_pass,-7,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_057_01_01,train,60,55,83,amber,amber,green,True,escalate_teacher_review,20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_057_02_02,train,69,55,87,amber,amber,green,True,escalate_teacher_review,-9,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_057_04_03,train,69,62,83,amber,amber,green,True,escalate_teacher_review,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_057_05_04,train,75,62,87,green,amber,green,True,escalate_teacher_review,5,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_057_06_05,train,78,62,87,green,amber,green,True,escalate_teacher_review,22,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_058_01_01,train,50,52,83,amber,amber,green,False,coach_next_step,-30,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_058_02_02,train,60,63,83,amber,amber,green,False,auto_pass,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L79_05_058_04_03,train,66,63,87,amber,amber,green,False,auto_pass,-26,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_058_06_04,train,70,72,87,amber,green,green,False,auto_pass,-30,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_058_07_05,train,70,72,87,amber,green,green,False,auto_pass,-10,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_05_059_01_01,train,54,59,79,amber,amber,green,False,auto_pass,26,mastery=developing; evidence=weak; integrity=low; proof=True; ai=False
core_L79_05_059_03_02,train,63,70,79,amber,amber,green,False,auto_pass,17,mastery=proficient; evidence=weak; integrity=low; proof=True; ai=False
core_L79_05_059_05_03,train,73,75,83,green,green,green,False,auto_pass,7,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_059_06_04,train,73,75,83,green,green,green,False,auto_pass,27,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_059_08_05,train,79,84,83,green,green,green,False,auto_pass,21,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_060_01_01,train,60,59,83,amber,amber,green,True,escalate_teacher_review,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_060_04_02,train,60,67,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_060_06_03,train,73,79,83,green,green,green,False,auto_pass,-13,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_05_060_07_04,train,73,79,68,green,green,amber,False,auto_pass,-13,mastery=proficient; evidence=developing; integrity=medium; proof=True; ai=False
core_L79_05_060_08_05,train,75,74,87,green,green,green,False,auto_pass,-15,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_001_01_01,train,56,54,83,amber,amber,green,False,auto_pass,-16,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
